epsilon,avg_spearman,std_spearman,avg_kendall,std_kendall,avg_jaccard,std_jaccard,n_comparisons
0.02,0.9342162939953469,0.04367982803964616,0.8335929203249267,0.07340152733876601,0.9444444444442593,0.13608276348791806,6
0.05,0.9430752761793469,0.04198108871278336,0.84580100837755,0.06619554712351511,0.8333333333331777,0.18257418583500667,6
0.1,0.9559455544955774,0.03372364974734014,0.8721736791292342,0.06492569635297984,0.8333333333331777,0.18257418583500667,6
0.2,0.9472537989599824,0.042663642042710316,0.8606128085299248,0.08439257749370348,0.8333333333331777,0.18257418583500667,6
0.3,0.9491569758395945,0.04126730744083634,0.864052651775859,0.08028724044086341,0.8333333333331777,0.18257418583500667,6
