seed,eps,spearman_mean,spearman_std,spearman_min,spearman_max,topk_jaccard_mean,topk_jaccard_std,topk_jaccard_min,topk_jaccard_max,kendall_tau_mean,kendall_tau_std,kendall_tau_min,kendall_tau_max,spearman_ci95_low,spearman_ci95_high
0,0.02,0.9110070678071558,0.0555842504086837,0.8717030674160043,0.9503110681983071,0.9999999999997999,0.0,0.9999999999997999,0.9999999999997999,0.7987876543346007,0.07716605758221774,0.744223011740783,0.8533522969284185,0.8717030674160043,0.9503110681983071
0,0.05,0.9173553719008245,0.06866532792513975,0.8688016528925602,0.9659090909090888,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8157894736842106,0.10234440254015824,0.7434210526315791,0.8881578947368423,0.8688016528925602,0.9659090909090888
0,0.1,0.9405996754618465,0.05478619513187299,0.9018599853686897,0.9793393655550033,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8552816674801413,0.08373814157073407,0.7960698597315162,0.9144934752287666,0.9018599853686897,0.9793393655550033
0,0.2,0.9406299653102161,0.05402778397618104,0.9024265528881766,0.9788333777322556,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8459061860169814,0.10200939541368718,0.7737746507752232,0.9180377212587395,0.9024265528881766,0.9788333777322556
0,0.3,0.942979192047111,0.0623871586856519,0.8988648090815253,0.9870935750126967,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8675585218200875,0.10848269406885507,0.7908496732026145,0.9442673704375606,0.8988648090815253,0.9870935750126967
1,0.02,0.9497748883863761,0.049075910066735985,0.9150729795852859,0.9844767971874663,0.9999999999997999,0.0,0.9999999999997999,0.9999999999997999,0.8618823939447156,0.09684326966019494,0.7934038612557143,0.9303609266337168,0.9150729795852859,0.9844767971874663
1,0.05,0.9677390001648599,0.01643480908826281,0.956117835211043,0.9793601651186769,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8804801651689153,0.03962140882062531,0.8524635983116866,0.9084967320261439,0.956117835211043,0.9793601651186769
1,0.1,0.9605230516962338,0.037576394433492415,0.9339525283797708,0.9870935750126967,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8806089526626372,0.07147943497402058,0.8300653594771243,0.93115254584815,0.9339525283797708,0.9870935750126967
1,0.2,0.950692481988991,0.044894965491156125,0.9189469474490586,0.9824380165289236,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8637964043769908,0.0716684964447627,0.813119124543455,0.9144736842105264,0.9189469474490586,0.9824380165289236
1,0.3,0.9483739002606296,0.04453641652090603,0.9168818981289484,0.9798659023923109,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8524635983116866,0.07418865120995435,0.8000042999540443,0.9049228966693289,0.9168818981289484,0.9798659023923109
2,0.02,0.9418669257925087,0.048611136916778784,0.9074936612374667,0.9762401903475507,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8401087126954638,0.08658746410389123,0.7788821296618557,0.9013352957290721,0.9074936612374667,0.9762401903475507
2,0.05,0.9441314564723565,0.03584929973145607,0.9187821735314549,0.9694807394132582,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.841133386279524,0.07493179481205105,0.7881486060414439,0.8941181665176043,0.9187821735314549,0.9694807394132582
2,0.1,0.9667139363286519,0.022980319912301,0.9504643962848276,0.9829634763724762,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8806304172449242,0.08999624227312827,0.8169934640522877,0.9442673704375606,0.9504643962848276,0.9829634763724762
2,0.2,0.9504389495807399,0.06351915143145609,0.905524126868342,0.9953537722931377,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8721358351958025,0.13910372101866425,0.7737746507752233,0.9704970196163817,0.905524126868342,0.9953537722931377
2,0.3,0.9561178352110431,0.049647152842977146,0.9210119967691689,0.9912236736529172,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.8721358351958025,0.12055655821617578,0.7868894753646338,0.9573821950269712,0.9210119967691689,0.9912236736529172
