epsilon,avg_spearman,std_spearman,avg_kendall,std_kendall,avg_jaccard,std_jaccard,n_comparisons
0.02,0.7881680606970711,0.07312256403537686,0.6538113259805131,0.0905729467784442,0.5476190476189614,0.1304101327392979,6
0.05,0.8111755088930357,0.0432230863620302,0.6818839576644516,0.06862544574384537,0.5476190476189614,0.1304101327392979,6
0.1,0.8082670642509574,0.026570938204577416,0.6964826748562558,0.033643641834368736,0.777777777777637,0.1721325931647282,6
0.2,0.8219840362120818,0.033987364509945515,0.7285126136972857,0.039671510013553235,0.777777777777637,0.1721325931647282,6
0.3,0.8209273971149846,0.029454550984162674,0.7315426913654753,0.04367620152095024,0.777777777777637,0.1721325931647282,6
