seed,split_id,eps,model,val_mae
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,3.55453010961279
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_3,3.55453010961279
0,0,0.05,XGBoost_grid_1_AutoML_1_20260420_191705_model_3,3.7029089626338747
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_2,3.72238361656751
0,0,0.1,GBM_grid_1_AutoML_1_20260420_191705_model_3,3.55453010961279
0,0,0.1,XGBoost_grid_1_AutoML_1_20260420_191705_model_3,3.7029089626338747
0,0,0.1,GBM_grid_1_AutoML_1_20260420_191705_model_2,3.72238361656751
0,0,0.1,DRF_1_AutoML_1_20260420_191705,3.7364735134631863
0,0,0.1,GBM_1_AutoML_1_20260420_191705,3.7664695770107226
0,0,0.1,XRT_1_AutoML_1_20260420_191705,3.804417965691767
0,0,0.1,GBM_2_AutoML_1_20260420_191705,3.812260277812602
0,0,0.1,GBM_3_AutoML_1_20260420_191705,3.8364319917377787
0,0,0.1,GBM_4_AutoML_1_20260420_191705,3.8540957175577932
0,0,0.1,XGBoost_3_AutoML_1_20260420_191705,3.8896903667185043
0,0,0.2,GBM_grid_1_AutoML_1_20260420_191705_model_3,3.55453010961279
0,0,0.2,XGBoost_grid_1_AutoML_1_20260420_191705_model_3,3.7029089626338747
0,0,0.2,GBM_grid_1_AutoML_1_20260420_191705_model_2,3.72238361656751
0,0,0.2,DRF_1_AutoML_1_20260420_191705,3.7364735134631863
0,0,0.2,GBM_1_AutoML_1_20260420_191705,3.7664695770107226
0,0,0.2,XRT_1_AutoML_1_20260420_191705,3.804417965691767
0,0,0.2,GBM_2_AutoML_1_20260420_191705,3.812260277812602
0,0,0.2,GBM_3_AutoML_1_20260420_191705,3.8364319917377787
0,0,0.2,GBM_4_AutoML_1_20260420_191705,3.8540957175577932
0,0,0.2,XGBoost_3_AutoML_1_20260420_191705,3.8896903667185043
0,0,0.2,XGBoost_grid_1_AutoML_1_20260420_191705_model_2,3.919925115836991
0,0,0.2,XGBoost_grid_1_AutoML_1_20260420_191705_model_6,3.9283171716663574
0,0,0.2,GBM_5_AutoML_1_20260420_191705,3.9459228680176435
0,0,0.2,XGBoost_grid_1_AutoML_1_20260420_191705_model_5,3.961667327417268
0,0,0.2,GBM_grid_1_AutoML_1_20260420_191705_model_1,3.9920189447841166
0,0,0.2,XGBoost_grid_1_AutoML_1_20260420_191705_model_1,4.00189808011055
0,0,0.2,XGBoost_1_AutoML_1_20260420_191705,4.019789571563403
0,0,0.3,GBM_grid_1_AutoML_1_20260420_191705_model_3,3.55453010961279
0,0,0.3,XGBoost_grid_1_AutoML_1_20260420_191705_model_3,3.7029089626338747
0,0,0.3,GBM_grid_1_AutoML_1_20260420_191705_model_2,3.72238361656751
0,0,0.3,DRF_1_AutoML_1_20260420_191705,3.7364735134631863
0,0,0.3,GBM_1_AutoML_1_20260420_191705,3.7664695770107226
0,0,0.3,XRT_1_AutoML_1_20260420_191705,3.804417965691767
0,0,0.3,GBM_2_AutoML_1_20260420_191705,3.812260277812602
0,0,0.3,GBM_3_AutoML_1_20260420_191705,3.8364319917377787
0,0,0.3,GBM_4_AutoML_1_20260420_191705,3.8540957175577932
0,0,0.3,XGBoost_3_AutoML_1_20260420_191705,3.8896903667185043
0,0,0.3,XGBoost_grid_1_AutoML_1_20260420_191705_model_2,3.919925115836991
0,0,0.3,XGBoost_grid_1_AutoML_1_20260420_191705_model_6,3.9283171716663574
0,0,0.3,GBM_5_AutoML_1_20260420_191705,3.9459228680176435
0,0,0.3,XGBoost_grid_1_AutoML_1_20260420_191705_model_5,3.961667327417268
0,0,0.3,GBM_grid_1_AutoML_1_20260420_191705_model_1,3.9920189447841166
0,0,0.3,XGBoost_grid_1_AutoML_1_20260420_191705_model_1,4.00189808011055
0,0,0.3,XGBoost_1_AutoML_1_20260420_191705,4.019789571563403
0,0,0.3,XGBoost_2_AutoML_1_20260420_191705,4.324250872598754
0,0,0.3,GLM_1_AutoML_1_20260420_191705,4.608854631348984
0,1,0.02,GBM_grid_1_AutoML_2_20260420_192202_model_2,3.117054063004482
0,1,0.02,GBM_5_AutoML_2_20260420_192202,3.13786596762304
0,1,0.02,GLM_1_AutoML_2_20260420_192202,3.15341555598488
0,1,0.05,GBM_grid_1_AutoML_2_20260420_192202_model_2,3.117054063004482
0,1,0.05,GBM_5_AutoML_2_20260420_192202,3.13786596762304
0,1,0.05,GLM_1_AutoML_2_20260420_192202,3.15341555598488
0,1,0.05,XGBoost_grid_1_AutoML_2_20260420_192202_model_6,3.2444156760970753
0,1,0.1,GBM_grid_1_AutoML_2_20260420_192202_model_2,3.117054063004482
0,1,0.1,GBM_5_AutoML_2_20260420_192202,3.13786596762304
0,1,0.1,GLM_1_AutoML_2_20260420_192202,3.15341555598488
0,1,0.1,XGBoost_grid_1_AutoML_2_20260420_192202_model_6,3.2444156760970753
0,1,0.1,XGBoost_grid_1_AutoML_2_20260420_192202_model_5,3.336470754444599
0,1,0.1,XGBoost_grid_1_AutoML_2_20260420_192202_model_3,3.3417502004239292
0,1,0.1,GBM_grid_1_AutoML_2_20260420_192202_model_3,3.3425393290877423
0,1,0.1,XRT_1_AutoML_2_20260420_192202,3.365587116764651
0,1,0.1,XGBoost_grid_1_AutoML_2_20260420_192202_model_2,3.395158739719126
0,1,0.1,GBM_3_AutoML_2_20260420_192202,3.3965812754664233
0,1,0.1,DRF_1_AutoML_2_20260420_192202,3.4036788754293954
0,1,0.1,XGBoost_grid_1_AutoML_2_20260420_192202_model_1,3.419092339442836
0,1,0.2,GBM_grid_1_AutoML_2_20260420_192202_model_2,3.117054063004482
0,1,0.2,GBM_5_AutoML_2_20260420_192202,3.13786596762304
0,1,0.2,GLM_1_AutoML_2_20260420_192202,3.15341555598488
0,1,0.2,XGBoost_grid_1_AutoML_2_20260420_192202_model_6,3.2444156760970753
0,1,0.2,XGBoost_grid_1_AutoML_2_20260420_192202_model_5,3.336470754444599
0,1,0.2,XGBoost_grid_1_AutoML_2_20260420_192202_model_3,3.3417502004239292
0,1,0.2,GBM_grid_1_AutoML_2_20260420_192202_model_3,3.3425393290877423
0,1,0.2,XRT_1_AutoML_2_20260420_192202,3.365587116764651
0,1,0.2,XGBoost_grid_1_AutoML_2_20260420_192202_model_2,3.395158739719126
0,1,0.2,GBM_3_AutoML_2_20260420_192202,3.3965812754664233
0,1,0.2,DRF_1_AutoML_2_20260420_192202,3.4036788754293954
0,1,0.2,XGBoost_grid_1_AutoML_2_20260420_192202_model_1,3.419092339442836
0,1,0.2,GBM_1_AutoML_2_20260420_192202,3.4427067473953685
0,1,0.2,GBM_4_AutoML_2_20260420_192202,3.4565155448016993
0,1,0.2,XGBoost_grid_1_AutoML_2_20260420_192202_model_4,3.5118834858139354
0,1,0.2,XGBoost_1_AutoML_2_20260420_192202,3.5173911819855372
0,1,0.2,GBM_2_AutoML_2_20260420_192202,3.5252717535607334
0,1,0.2,XGBoost_3_AutoML_2_20260420_192202,3.5812193305955993
0,1,0.2,GBM_grid_1_AutoML_2_20260420_192202_model_1,3.62385880244486
0,1,0.2,XGBoost_2_AutoML_2_20260420_192202,3.6996928597489993
0,1,0.3,GBM_grid_1_AutoML_2_20260420_192202_model_2,3.117054063004482
