split_id,seed,eps,model,val_mae,test_mae
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,3.55453010961279,6.628715944252682
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_3,3.55453010961279,6.628715944252682
0,0,0.05,XGBoost_grid_1_AutoML_1_20260420_191705_model_3,3.7029089626338747,6.475029650330543
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_2,3.72238361656751,7.579666090830541
0,0,0.1,GBM_grid_1_AutoML_1_20260420_191705_model_3,3.55453010961279,6.628715944252682
0,0,0.1,XGBoost_grid_1_AutoML_1_20260420_191705_model_3,3.7029089626338747,6.475029650330543
0,0,0.1,GBM_grid_1_AutoML_1_20260420_191705_model_2,3.72238361656751,7.579666090830541
0,0,0.1,DRF_1_AutoML_1_20260420_191705,3.7364735134631863,6.69945184119637
0,0,0.1,GBM_1_AutoML_1_20260420_191705,3.7664695770107226,8.020129457487663
0,0,0.1,XRT_1_AutoML_1_20260420_191705,3.804417965691767,6.717034810144962
0,0,0.1,GBM_2_AutoML_1_20260420_191705,3.812260277812602,8.023201281875412
0,0,0.1,GBM_3_AutoML_1_20260420_191705,3.8364319917377787,7.938373778871194
0,0,0.1,GBM_4_AutoML_1_20260420_191705,3.8540957175577932,8.49830880891139
0,0,0.1,XGBoost_3_AutoML_1_20260420_191705,3.8896903667185043,6.85454759415653
0,0,0.2,GBM_grid_1_AutoML_1_20260420_191705_model_3,3.55453010961279,6.628715944252682
0,0,0.2,XGBoost_grid_1_AutoML_1_20260420_191705_model_3,3.7029089626338747,6.475029650330543
0,0,0.2,GBM_grid_1_AutoML_1_20260420_191705_model_2,3.72238361656751,7.579666090830541
0,0,0.2,DRF_1_AutoML_1_20260420_191705,3.7364735134631863,6.69945184119637
0,0,0.2,GBM_1_AutoML_1_20260420_191705,3.7664695770107226,8.020129457487663
0,0,0.2,XRT_1_AutoML_1_20260420_191705,3.804417965691767,6.717034810144962
0,0,0.2,GBM_2_AutoML_1_20260420_191705,3.812260277812602,8.023201281875412
0,0,0.2,GBM_3_AutoML_1_20260420_191705,3.8364319917377787,7.938373778871194
0,0,0.2,GBM_4_AutoML_1_20260420_191705,3.8540957175577932,8.49830880891139
0,0,0.2,XGBoost_3_AutoML_1_20260420_191705,3.8896903667185043,6.85454759415653
0,0,0.2,XGBoost_grid_1_AutoML_1_20260420_191705_model_2,3.919925115836991,8.025637022323078
0,0,0.2,XGBoost_grid_1_AutoML_1_20260420_191705_model_6,3.9283171716663574,8.082295519941383
0,0,0.2,GBM_5_AutoML_1_20260420_191705,3.9459228680176435,8.044305873077132
0,0,0.2,XGBoost_grid_1_AutoML_1_20260420_191705_model_5,3.961667327417268,7.692658596403069
0,0,0.2,GBM_grid_1_AutoML_1_20260420_191705_model_1,3.9920189447841166,8.366037238874348
0,0,0.2,XGBoost_grid_1_AutoML_1_20260420_191705_model_1,4.00189808011055,8.711444362501304
0,0,0.2,XGBoost_1_AutoML_1_20260420_191705,4.019789571563403,6.117734124428696
