epsilon,avg_spearman,std_spearman,avg_kendall,std_kendall,avg_jaccard,std_jaccard,n_comparisons
0.02,0.9773072768723701,0.012601949137608169,0.9172752425140569,0.04407080905297207,0.799999999999815,0.21908902300199526,6
0.05,0.9745622228386965,0.007896401465599561,0.9087345001675523,0.02476793871973277,0.7999999999998147,0.21908902300199526,6
0.1,0.9789197575240811,0.012706868713393236,0.918463794201314,0.03941329788500955,0.73333333333317,0.2065591117976618,6
0.2,0.9837411673918401,0.011567523787792307,0.9368724912031802,0.035109277922222744,0.7999999999998151,0.21908902300199526,6
0.3,0.9837411673918401,0.011567523787792307,0.9368724912031802,0.035109277922222744,0.7999999999998151,0.21908902300199526,6
