split_id,seed,eps,model,val_mae,test_mae
0,0,0.02,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,0,0.05,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,0,0.1,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,0,0.2,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,0,0.2,ExtraTreesMSE_BAG_L1,0.7983451646131777,3.2746867085496585
0,0,0.3,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,0,0.3,ExtraTreesMSE_BAG_L1,0.7983451646131777,3.2746867085496585
0,0,0.3,RandomForestMSE_BAG_L1,0.8081405139838658,3.2583758269747096
1,0,0.02,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,0,0.05,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,0,0.05,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,0,0.05,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
1,0,0.1,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,0,0.1,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,0,0.1,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
1,0,0.2,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,0,0.2,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,0,0.2,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
1,0,0.3,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,0,0.3,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,0,0.3,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
2,0,0.02,ExtraTreesMSE_BAG_L1,0.8254669490787718,2.983867249555058
2,0,0.02,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,0,0.02,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,0,0.05,ExtraTreesMSE_BAG_L1,0.8254669490787718,2.983867249555058
2,0,0.05,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,0,0.05,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,0,0.1,ExtraTreesMSE_BAG_L1,0.8254669490787718,2.983867249555058
2,0,0.1,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,0,0.1,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,0,0.2,ExtraTreesMSE_BAG_L1,0.8254669490787718,2.983867249555058
2,0,0.2,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,0,0.2,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,0,0.3,ExtraTreesMSE_BAG_L1,0.8254669490787718,2.983867249555058
2,0,0.3,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,0,0.3,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
0,1,0.02,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,1,0.05,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,1,0.1,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,1,0.2,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,1,0.2,ExtraTreesMSE_BAG_L1,0.7983451646131777,3.2746867085496585
0,1,0.3,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,1,0.3,ExtraTreesMSE_BAG_L1,0.7983451646131777,3.2746867085496585
0,1,0.3,RandomForestMSE_BAG_L1,0.8081405139838658,3.2583758269747096
1,1,0.02,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,1,0.05,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,1,0.05,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,1,0.05,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
1,1,0.1,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,1,0.1,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,1,0.1,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
1,1,0.2,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,1,0.2,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,1,0.2,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
1,1,0.3,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,1,0.3,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,1,0.3,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
2,1,0.02,ExtraTreesMSE_BAG_L1,0.8254669484164979,2.983867249555058
2,1,0.02,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,1,0.02,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,1,0.05,ExtraTreesMSE_BAG_L1,0.8254669484164979,2.983867249555058
2,1,0.05,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,1,0.05,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,1,0.1,ExtraTreesMSE_BAG_L1,0.8254669484164979,2.983867249555058
2,1,0.1,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,1,0.1,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,1,0.2,ExtraTreesMSE_BAG_L1,0.8254669484164979,2.983867249555058
2,1,0.2,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,1,0.2,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,1,0.3,ExtraTreesMSE_BAG_L1,0.8254669484164979,2.983867249555058
2,1,0.3,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,1,0.3,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
0,2,0.02,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,2,0.05,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,2,0.1,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,2,0.2,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,2,0.2,ExtraTreesMSE_BAG_L1,0.7983451646131777,3.2746867085496585
0,2,0.3,LightGBMLarge_BAG_L1,0.6679344950722429,3.0817205903430778
0,2,0.3,ExtraTreesMSE_BAG_L1,0.7983451646131777,3.2746867085496585
0,2,0.3,RandomForestMSE_BAG_L1,0.8081405139838658,3.2583758269747096
1,2,0.02,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,2,0.05,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,2,0.05,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,2,0.05,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
1,2,0.1,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,2,0.1,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,2,0.1,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
1,2,0.2,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,2,0.2,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,2,0.2,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
1,2,0.3,LightGBMLarge_BAG_L1,0.8607829646246198,2.8071352560073137
1,2,0.3,RandomForestMSE_BAG_L1,0.88860386852175,3.1272060630636083
1,2,0.3,ExtraTreesMSE_BAG_L1,0.8903211943520648,2.8843416551748913
2,2,0.02,ExtraTreesMSE_BAG_L1,0.8254669484164979,2.983867249555058
2,2,0.02,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,2,0.02,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,2,0.05,ExtraTreesMSE_BAG_L1,0.8254669484164979,2.983867249555058
2,2,0.05,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,2,0.05,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,2,0.1,ExtraTreesMSE_BAG_L1,0.8254669484164979,2.983867249555058
2,2,0.1,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,2,0.1,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,2,0.2,ExtraTreesMSE_BAG_L1,0.8254669484164979,2.983867249555058
2,2,0.2,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,2,0.2,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
2,2,0.3,ExtraTreesMSE_BAG_L1,0.8254669484164979,2.983867249555058
2,2,0.3,LightGBMLarge_BAG_L1,0.8310794207784865,2.829183177815543
2,2,0.3,RandomForestMSE_BAG_L1,0.8353002697229386,2.839392076598273
