split_id,seed,eps,label,n_models,n_pairs,mean_spearman,status
0,0,0.02,forest,2,1,0.9835164835164836,ok
0,0,0.05,forest,2,1,0.9835164835164836,ok
0,0,0.1,forest,2,1,0.9835164835164836,ok
0,0,0.2,forest,2,1,0.9835164835164836,ok
0,0,0.3,forest,2,1,0.9835164835164836,ok
0,1,0.02,forest,2,1,1.0,ok
0,1,0.05,forest,2,1,1.0,ok
0,1,0.1,forest,2,1,1.0,ok
0,1,0.2,forest,2,1,1.0,ok
0,1,0.3,forest,2,1,1.0,ok
0,2,0.02,forest,2,1,0.9835164835164836,ok
0,2,0.05,forest,2,1,0.9835164835164836,ok
0,2,0.1,forest,2,1,0.9835164835164836,ok
0,2,0.2,forest,2,1,0.9835164835164836,ok
0,2,0.3,forest,2,1,0.9835164835164836,ok
1,0,0.02,forest,2,1,1.0,ok
1,0,0.05,forest,2,1,1.0,ok
1,0,0.1,forest,2,1,1.0,ok
1,0,0.2,forest,2,1,1.0,ok
1,0,0.3,forest,2,1,1.0,ok
1,1,0.02,forest,2,1,0.9835164835164836,ok
1,1,0.05,forest,2,1,0.9835164835164836,ok
1,1,0.1,forest,2,1,0.9835164835164836,ok
1,1,0.2,forest,2,1,0.9835164835164836,ok
1,1,0.3,forest,2,1,0.9835164835164836,ok
1,2,0.02,forest,2,1,0.9945054945054945,ok
1,2,0.05,forest,2,1,0.9945054945054945,ok
1,2,0.1,forest,2,1,0.9945054945054945,ok
1,2,0.2,forest,2,1,0.9945054945054945,ok
1,2,0.3,forest,2,1,0.9945054945054945,ok
2,0,0.02,forest,2,1,0.9945054945054945,ok
2,0,0.05,forest,2,1,0.9945054945054945,ok
2,0,0.1,forest,2,1,0.9945054945054945,ok
2,0,0.2,forest,2,1,0.9945054945054945,ok
2,0,0.3,forest,2,1,0.9945054945054945,ok
2,1,0.02,forest,2,1,0.9945054945054945,ok
2,1,0.05,forest,2,1,0.9945054945054945,ok
2,1,0.1,forest,2,1,0.9945054945054945,ok
2,1,0.2,forest,2,1,0.9945054945054945,ok
2,1,0.3,forest,2,1,0.9945054945054945,ok
2,2,0.02,forest,2,1,0.9945054945054945,ok
2,2,0.05,forest,2,1,0.9945054945054945,ok
2,2,0.1,forest,2,1,0.9945054945054945,ok
2,2,0.2,forest,2,1,0.9945054945054945,ok
2,2,0.3,forest,2,1,0.9945054945054945,ok
