seed,split_id,eps,model,val_mae
0,1,0.2,GBM_4_AutoML_2_20260603_191221,6.492744975037932
0,1,0.2,GBM_grid_1_AutoML_2_20260603_191221_model_3,6.503376228837198
0,1,0.2,GBM_2_AutoML_2_20260603_191221,6.545130227795222
0,1,0.2,GBM_3_AutoML_2_20260603_191221,6.557689156688097
0,1,0.2,GBM_5_AutoML_2_20260603_191221,6.575209058221996
0,1,0.2,XGBoost_grid_1_AutoML_2_20260603_191221_model_5,6.580297346551531
0,1,0.2,GBM_grid_1_AutoML_2_20260603_191221_model_1,6.60020317978785
0,1,0.2,XGBoost_grid_1_AutoML_2_20260603_191221_model_2,6.619347606476243
0,1,0.2,DRF_1_AutoML_2_20260603_191221,6.6580603734914074
0,1,0.2,XRT_1_AutoML_2_20260603_191221,6.665452270202424
0,1,0.2,XGBoost_2_AutoML_2_20260603_191221,6.690900495934319
0,1,0.2,XGBoost_3_AutoML_2_20260603_191221,6.744881782736848
0,1,0.2,XGBoost_grid_1_AutoML_2_20260603_191221_model_3,6.761676376062949
0,1,0.2,XGBoost_grid_1_AutoML_2_20260603_191221_model_1,6.8343497462671525
0,1,0.2,XGBoost_grid_1_AutoML_2_20260603_191221_model_6,6.839194584537499
0,1,0.2,XGBoost_1_AutoML_2_20260603_191221,6.93056149631281
0,1,0.2,GLM_1_AutoML_2_20260603_191221,7.480457036539653
0,1,0.2,XGBoost_grid_1_AutoML_2_20260603_191221_model_4,7.508603326368271
0,1,0.3,GBM_1_AutoML_2_20260603_191221,6.466402364482951
0,1,0.3,GBM_grid_1_AutoML_2_20260603_191221_model_2,6.489324909009306
0,1,0.3,GBM_4_AutoML_2_20260603_191221,6.492744975037932
0,1,0.3,GBM_grid_1_AutoML_2_20260603_191221_model_3,6.503376228837198
0,1,0.3,GBM_2_AutoML_2_20260603_191221,6.545130227795222
0,1,0.3,GBM_3_AutoML_2_20260603_191221,6.557689156688097
0,1,0.3,GBM_5_AutoML_2_20260603_191221,6.575209058221996
0,1,0.3,XGBoost_grid_1_AutoML_2_20260603_191221_model_5,6.580297346551531
0,1,0.3,GBM_grid_1_AutoML_2_20260603_191221_model_1,6.60020317978785
0,1,0.3,XGBoost_grid_1_AutoML_2_20260603_191221_model_2,6.619347606476243
0,1,0.3,DRF_1_AutoML_2_20260603_191221,6.6580603734914074
0,1,0.3,XRT_1_AutoML_2_20260603_191221,6.665452270202424
0,1,0.3,XGBoost_2_AutoML_2_20260603_191221,6.690900495934319
0,1,0.3,XGBoost_3_AutoML_2_20260603_191221,6.744881782736848
0,1,0.3,XGBoost_grid_1_AutoML_2_20260603_191221_model_3,6.761676376062949
0,1,0.3,XGBoost_grid_1_AutoML_2_20260603_191221_model_1,6.8343497462671525
0,1,0.3,XGBoost_grid_1_AutoML_2_20260603_191221_model_6,6.839194584537499
0,1,0.3,XGBoost_1_AutoML_2_20260603_191221,6.93056149631281
0,1,0.3,GLM_1_AutoML_2_20260603_191221,7.480457036539653
0,1,0.3,XGBoost_grid_1_AutoML_2_20260603_191221_model_4,7.508603326368271
0,2,0.02,GBM_1_AutoML_3_20260603_194012,6.122588019822103
0,2,0.02,GBM_4_AutoML_3_20260603_194012,6.172187061921181
0,2,0.02,GBM_grid_1_AutoML_3_20260603_194012_model_2,6.181898003345405
0,2,0.02,GBM_grid_1_AutoML_3_20260603_194012_model_3,6.213336967959146
0,2,0.02,GBM_3_AutoML_3_20260603_194012,6.2213699397663165
0,2,0.02,XGBoost_grid_1_AutoML_3_20260603_194012_model_5,6.22482347586906
0,2,0.05,GBM_1_AutoML_3_20260603_194012,6.122588019822103
0,2,0.05,GBM_4_AutoML_3_20260603_194012,6.172187061921181
0,2,0.05,GBM_grid_1_AutoML_3_20260603_194012_model_2,6.181898003345405
0,2,0.05,GBM_grid_1_AutoML_3_20260603_194012_model_3,6.213336967959146
0,2,0.05,GBM_3_AutoML_3_20260603_194012,6.2213699397663165
0,2,0.05,XGBoost_grid_1_AutoML_3_20260603_194012_model_5,6.22482347586906
