split_id,seed,eps,model,feature,global_importance,explainer_type,model_uid
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_3,month_sin,0.061809114733478,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_3,month_cos,0.0386280650040134,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_3,year,0.3585771184414625,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.02,GBM_3_AutoML_1_20260713_182701,target_lag1,35.116099166870114,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,target_lag2,6.663304340839386,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,target_lag3,3.727117623900994,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,target_lag4,1.7787631258368493,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,target_lag5,0.9673317870066966,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,target_lag6,2.4831646129488947,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,hour_lag1,2.738685756921768,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,day_of_week_lag1,0.3145857825875282,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,month_lag1,0.1408545139245688,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,trend_lag1,0.4509956307709217,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,month_sin,0.0441665561404078,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,month_cos,0.0359389936435035,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_3_AutoML_1_20260713_182701,year,0.1628269374370574,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag1,47.65653200149536,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag2,0.4361518495716154,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag3,1.338793183118105,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag4,0.2322605857159942,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag5,0.6438889525830745,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag6,2.034320378676057,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,hour_lag1,2.9086463769897817,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,day_of_week_lag1,0.3813789107836783,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,month_lag1,0.1086451454320922,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,trend_lag1,0.4671054322272539,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,month_sin,0.0303033289150334,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,month_cos,0.0119622144673484,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_2,year,0.0245988978123932,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.02,GBM_2_AutoML_1_20260713_182701,target_lag1,28.52138967514038,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,target_lag2,16.200611925125123,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,target_lag3,2.9884213123470547,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,target_lag4,0.4334939824882894,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,target_lag5,0.8174803252331913,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,target_lag6,2.042307581938803,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,hour_lag1,2.7376257542520763,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,day_of_week_lag1,0.2676396989263594,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,month_lag1,0.1035334501648321,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,trend_lag1,0.5599373819306492,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,month_sin,0.0206039101438363,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,month_cos,0.0240789778530597,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,GBM_2_AutoML_1_20260713_182701,year,0.1887386474758386,h2o_tree,s0_GBM_2_AutoML_1_20260713_182701
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,target_lag1,45.57878661155701,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,target_lag2,1.6869544468820097,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,target_lag3,1.127906157821417,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,target_lag4,0.3859562734141946,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,target_lag5,0.529698595777154,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,target_lag6,1.8776572473347184,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,hour_lag1,3.76499946936965,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,day_of_week_lag1,0.4960505003109574,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,month_lag1,0.1903636089875362,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,trend_lag1,0.2872778457949607,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,month_sin,0.0781578180220094,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,month_cos,0.0442671668977708,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,XGBoost_grid_1_AutoML_1_20260713_182701_model_5,year,0.0556417697167489,h2o_tree,s0_XGBoost_grid_1_AutoML_1_20260713_182701_model_5
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,target_lag1,21.077537989616395,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,target_lag2,13.949233293533323,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,target_lag3,6.162438088655472,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,target_lag4,2.0661257857922464,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,target_lag5,6.519872879981994,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,target_lag6,0.933177512139082,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,hour_lag1,2.843204563856125,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,day_of_week_lag1,0.4205893354490399,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,month_lag1,0.2763300836086273,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,trend_lag1,0.2908112791366875,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,month_sin,0.0797429659054614,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,month_cos,0.1231055755051783,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,GBM_grid_1_AutoML_1_20260713_182701_model_1,year,0.1792212153319269,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_1
0,0,0.02,DRF_1_AutoML_1_20260713_182701,target_lag1,20.078476083278655,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,target_lag2,7.89494416192174,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,target_lag3,5.745671267062425,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,target_lag4,4.488111181650311,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,target_lag5,3.743892323970795,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,target_lag6,3.72383131198585,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,hour_lag1,2.3337505497038364,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,day_of_week_lag1,0.3805085325613618,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,month_lag1,0.1506330611940938,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,trend_lag1,0.5099145341664553,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,month_sin,0.0582136881886981,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,month_cos,0.1420898565091192,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.02,DRF_1_AutoML_1_20260713_182701,year,0.1895565968006849,h2o_tree,s0_DRF_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,target_lag1,29.311604309082032,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,target_lag2,14.55098353624344,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,target_lag3,3.843227577209473,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,target_lag4,0.8997384189977311,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,target_lag5,0.4541212724521756,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,target_lag6,1.429437134321779,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,hour_lag1,2.88647441342473,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,day_of_week_lag1,0.492294348590076,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,month_lag1,0.1882987843593582,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,trend_lag1,0.4664669195190072,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,month_sin,0.0716439209005329,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,month_cos,0.0782327980326954,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_1_AutoML_1_20260713_182701,year,0.187480254843831,h2o_tree,s0_GBM_1_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,target_lag1,32.56341452598572,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,target_lag2,7.333872475847602,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,target_lag3,5.298389130830765,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,target_lag4,1.3640125766396525,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,target_lag5,1.768232196685858,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,target_lag6,2.5647788253612815,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,hour_lag1,3.0084024708718062,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,day_of_week_lag1,0.5166730090975762,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,month_lag1,0.2490472164005041,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,trend_lag1,0.6494663851335645,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,month_sin,0.069228457356803,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,month_cos,0.0601389484887476,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_4_AutoML_1_20260713_182701,year,0.0692757851327769,h2o_tree,s0_GBM_4_AutoML_1_20260713_182701
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,target_lag1,24.189914321899415,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,target_lag2,13.092207650095224,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,target_lag3,4.136296215653419,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
