seed,eps,spearman_mean,spearman_std,spearman_min,spearman_max,topk_jaccard_mean,topk_jaccard_std,topk_jaccard_min,topk_jaccard_max,kendall_tau_mean,kendall_tau_std,kendall_tau_min,kendall_tau_max,spearman_ci95_low,spearman_ci95_high
0,0.02,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
0,0.05,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
0,0.1,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
0,0.2,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
0,0.3,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
1,0.02,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
1,0.05,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
1,0.1,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
1,0.2,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
1,0.3,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
2,0.02,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
2,0.05,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
2,0.1,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
2,0.2,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
2,0.3,0.963636363636355,,0.963636363636355,0.963636363636355,0.9999999999996666,,0.9999999999996666,0.9999999999996666,0.8909090909090909,,0.8909090909090909,0.8909090909090909,,
