split_id,seed,eps,model,feature,global_importance
0,0,0.02,LightGBMLarge_BAG_L1,item_id,0.0
0,0,0.02,LightGBMLarge_BAG_L1,target_lag1,1.4685925436106493
0,0,0.02,LightGBMLarge_BAG_L1,target_lag2,0.2547533970890163
0,0,0.02,LightGBMLarge_BAG_L1,target_lag3,0.23165306909892527
0,0,0.02,LightGBMLarge_BAG_L1,target_lag4,0.16787317403150692
0,0,0.02,LightGBMLarge_BAG_L1,target_lag5,0.11147865328958441
0,0,0.02,LightGBMLarge_BAG_L1,target_lag6,0.1298660506952912
0,0,0.02,LightGBMLarge_BAG_L1,cov_HULL_lag1,0.048992235677487166
0,0,0.02,LightGBMLarge_BAG_L1,cov_MUFL_lag1,4.602714573815752
0,0,0.02,LightGBMLarge_BAG_L1,cov_MULL_lag1,0.08576979170977879
0,0,0.02,LightGBMLarge_BAG_L1,cov_LUFL_lag1,0.1751568122653674
0,0,0.02,LightGBMLarge_BAG_L1,cov_LULL_lag1,0.08272881157213215
0,0,0.02,LightGBMLarge_BAG_L1,cov_OT_lag1,0.3427171055254348
0,0,0.02,LightGBMLarge_BAG_L1,hour_lag1,1.332755019335773
0,0,0.02,LightGBMLarge_BAG_L1,day_of_week_lag1,0.0420049951829694
0,0,0.02,LightGBMLarge_BAG_L1,month_lag1,0.10031786729060319
0,0,0.02,LightGBMLarge_BAG_L1,month_sin,0.045594243776109454
0,0,0.02,LightGBMLarge_BAG_L1,month_cos,0.08448114801301969
0,0,0.02,LightGBMLarge_BAG_L1,year,0.0
0,0,0.05,LightGBMLarge_BAG_L1,item_id,0.0
0,0,0.05,LightGBMLarge_BAG_L1,target_lag1,1.4685925436106493
0,0,0.05,LightGBMLarge_BAG_L1,target_lag2,0.2547533970890163
0,0,0.05,LightGBMLarge_BAG_L1,target_lag3,0.23165306909892527
0,0,0.05,LightGBMLarge_BAG_L1,target_lag4,0.16787317403150692
0,0,0.05,LightGBMLarge_BAG_L1,target_lag5,0.11147865328958441
0,0,0.05,LightGBMLarge_BAG_L1,target_lag6,0.1298660506952912
0,0,0.05,LightGBMLarge_BAG_L1,cov_HULL_lag1,0.048992235677487166
0,0,0.05,LightGBMLarge_BAG_L1,cov_MUFL_lag1,4.602714573815752
0,0,0.05,LightGBMLarge_BAG_L1,cov_MULL_lag1,0.08576979170977879
0,0,0.05,LightGBMLarge_BAG_L1,cov_LUFL_lag1,0.1751568122653674
0,0,0.05,LightGBMLarge_BAG_L1,cov_LULL_lag1,0.08272881157213215
0,0,0.05,LightGBMLarge_BAG_L1,cov_OT_lag1,0.3427171055254348
0,0,0.05,LightGBMLarge_BAG_L1,hour_lag1,1.332755019335773
0,0,0.05,LightGBMLarge_BAG_L1,day_of_week_lag1,0.0420049951829694
0,0,0.05,LightGBMLarge_BAG_L1,month_lag1,0.10031786729060319
0,0,0.05,LightGBMLarge_BAG_L1,month_sin,0.045594243776109454
0,0,0.05,LightGBMLarge_BAG_L1,month_cos,0.08448114801301969
0,0,0.05,LightGBMLarge_BAG_L1,year,0.0
0,0,0.1,LightGBMLarge_BAG_L1,item_id,0.0
0,0,0.1,LightGBMLarge_BAG_L1,target_lag1,1.4685925436106493
0,0,0.1,LightGBMLarge_BAG_L1,target_lag2,0.2547533970890163
0,0,0.1,LightGBMLarge_BAG_L1,target_lag3,0.23165306909892527
0,0,0.1,LightGBMLarge_BAG_L1,target_lag4,0.16787317403150692
0,0,0.1,LightGBMLarge_BAG_L1,target_lag5,0.11147865328958441
0,0,0.1,LightGBMLarge_BAG_L1,target_lag6,0.1298660506952912
0,0,0.1,LightGBMLarge_BAG_L1,cov_HULL_lag1,0.048992235677487166
0,0,0.1,LightGBMLarge_BAG_L1,cov_MUFL_lag1,4.602714573815752
0,0,0.1,LightGBMLarge_BAG_L1,cov_MULL_lag1,0.08576979170977879
0,0,0.1,LightGBMLarge_BAG_L1,cov_LUFL_lag1,0.1751568122653674
0,0,0.1,LightGBMLarge_BAG_L1,cov_LULL_lag1,0.08272881157213215
0,0,0.1,LightGBMLarge_BAG_L1,cov_OT_lag1,0.3427171055254348
0,0,0.1,LightGBMLarge_BAG_L1,hour_lag1,1.332755019335773
0,0,0.1,LightGBMLarge_BAG_L1,day_of_week_lag1,0.0420049951829694
0,0,0.1,LightGBMLarge_BAG_L1,month_lag1,0.10031786729060319
0,0,0.1,LightGBMLarge_BAG_L1,month_sin,0.045594243776109454
0,0,0.1,LightGBMLarge_BAG_L1,month_cos,0.08448114801301969
0,0,0.1,LightGBMLarge_BAG_L1,year,0.0
0,0,0.2,LightGBMLarge_BAG_L1,item_id,0.0
0,0,0.2,LightGBMLarge_BAG_L1,target_lag1,1.4685925436106493
0,0,0.2,LightGBMLarge_BAG_L1,target_lag2,0.2547533970890163
0,0,0.2,LightGBMLarge_BAG_L1,target_lag3,0.23165306909892527
0,0,0.2,LightGBMLarge_BAG_L1,target_lag4,0.16787317403150692
0,0,0.2,LightGBMLarge_BAG_L1,target_lag5,0.11147865328958441
