split_id,seed,eps,model,feature,global_importance
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag1,2.012850662469864
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag2,1.6361036114394665
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag3,1.5732950776070356
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag4,0.23494360994547606
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag5,0.1271326525689801
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag6,0.2503433664818294
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,cov_HULL_lag1,0.5100270015187561
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,cov_MUFL_lag1,2.658546495139599
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,cov_MULL_lag1,0.20238235292839818
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,cov_LUFL_lag1,0.09882071243657262
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,cov_LULL_lag1,0.03339851330267261
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,cov_OT_lag1,0.4773723054677248
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,hour_lag1,0.7834343485534191
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,day_of_week_lag1,0.07597290601464916
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,month_lag1,0.07882732108235356
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,month_sin,0.09240966013632711
0,0,0.02,GBM_grid_1_AutoML_1_20260420_191705_model_3,month_cos,0.07176990951411422
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag1,2.012850662469864
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag2,1.6361036114394665
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag3,1.5732950776070356
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag4,0.23494360994547606
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag5,0.1271326525689801
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_3,target_lag6,0.2503433664818294
0,0,0.05,GBM_grid_1_AutoML_1_20260420_191705_model_3,cov_HULL_lag1,0.5100270015187561
