seed,eps,spearman_mean,spearman_std,spearman_min,spearman_max,topk_jaccard_mean,topk_jaccard_std,topk_jaccard_min,topk_jaccard_max,kendall_tau_mean,kendall_tau_std,kendall_tau_min,kendall_tau_max,spearman_ci95_low,spearman_ci95_high
0,0.02,0.795043988242444,0.010221472644142348,0.7878163156220581,0.8022716608628299,0.6666666666665555,0.0,0.6666666666665555,0.6666666666665555,0.6491838171758229,0.027820744203732827,0.6295115802917071,0.6688560540599388,0.7878163156220581,0.8022716608628299
0,0.05,0.8100155958132433,0.01971284009941736,0.7960765129024991,0.8239546787239874,0.6666666666665555,0.0,0.6666666666665555,0.6666666666665555,0.675413466354644,0.009273581401244315,0.6688560540599388,0.6819708786493494,0.7960765129024991,0.8239546787239874
0,0.1,0.803304185522885,0.077391150019935,0.7485803785399635,0.8580279925058064,0.7142857142855836,0.4040610178207862,0.4285714285713673,0.9999999999997999,0.6622986417652335,0.08346223261119852,0.603281931112886,0.7213153524175809,0.7485803785399635,0.8580279925058064
0,0.2,0.824470941054015,0.07666104483106771,0.7702633964011211,0.8786784857069089,0.7142857142855836,0.4040610178207862,0.4285714285713673,0.9999999999997999,0.675413466354644,0.06491506980871005,0.6295115802917071,0.721315352417581,0.7702633964011211,0.8786784857069089
0,0.3,0.8298061862303658,0.08420622091804862,0.7702633964011211,0.8893489760596105,0.7142857142855836,0.4040610178207862,0.4285714285713673,0.9999999999997999,0.6823135192314032,0.07467321816811437,0.6295115802917071,0.7351154581710994,0.7702633964011211,0.8893489760596105
1,0.02,0.8132463833285175,0.029264734474657973,0.7925530911318631,0.8339396755251719,0.6666666666665555,0.0,0.6666666666665555,0.6666666666665555,0.6623097529760031,0.009366474351506426,0.6556866554462432,0.6689328505057632,0.7925530911318631,0.8339396755251719
1,0.05,0.861369791536079,0.03867455593424933,0.8340227507755927,0.8887168322965651,0.5476190476189614,0.16835875742533316,0.4285714285713673,0.6666666666665555,0.7243128582578959,0.022208225338139088,0.7086092715231789,0.740016444992613,0.8340227507755927,0.8887168322965651
1,0.1,0.8516797002957546,0.057007065940883804,0.811369617393407,0.8919897831981022,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.732677257563271,0.028004381472656832,0.7128751695210205,0.7524793456055215,0.811369617393407,0.8919897831981022
1,0.2,0.8541863346102831,0.039833597011926646,0.8260197280440976,0.8823529411764687,0.7142857142855836,0.4040610178207862,0.4285714285713673,0.9999999999997999,0.7233813096657193,0.021468867562088687,0.7082005278281704,0.7385620915032681,0.8260197280440976,0.8823529411764687
1,0.3,0.8583302890662197,0.04191858905870898,0.8286893704850343,0.887971207647405,0.7142857142855836,0.4040610178207862,0.4285714285713673,0.9999999999997999,0.7234457034125802,0.0340815543352343,0.6993464052287582,0.7475450015964021,0.8286893704850343,0.887971207647405
2,0.02,0.8485789246878817,,0.8485789246878817,0.8485789246878817,0.4285714285713673,,0.4285714285713673,0.4285714285713673,0.6996737774928534,,0.6996737774928534,0.6996737774928534,,
2,0.05,0.7827511256034294,0.04047265922404933,0.7541326338134519,0.811369617393407,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.662365258128407,0.07143180172569734,0.6118553467357934,0.7128751695210205,0.7541326338134519,0.811369617393407
2,0.1,0.8049535603715152,0.01313511048643741,0.7956656346749208,0.8142414860681096,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.6862745098039216,0.036972903591453374,0.6601307189542485,0.7124183006535948,0.7956656346749208,0.8142414860681096
2,0.2,0.8334558784176407,0.0362104273773976,0.8078512396694197,0.8590605171658615,0.8333333333331777,0.23570226039545297,0.6666666666665555,0.9999999999997999,0.7126313604193169,0.012281019259484622,0.7039473684210528,0.721315352417581,0.8078512396694197,0.8590605171658615
2,0.3,0.8338493292053645,0.024810764252159483,0.8163054695562417,0.8513931888544872,0.5476190476189614,0.16835875742533316,0.4285714285713673,0.6666666666665555,0.7058823529411765,0.009243225897863333,0.6993464052287582,0.7124183006535948,0.8163054695562417,0.8513931888544872
