epsilon,avg_spearman,std_spearman,avg_jaccard,std_jaccard,n_comparisons,avg_features,avg_kendall,std_kendall
0.02,0.9632316008026097,0.027144482442252323,0.8666666666664599,0.2065591117976618,6,13.0,0.9034141012435647,0.04744551485051362
0.05,0.9612709216189682,0.030454227710859354,0.8666666666664599,0.2065591117976618,6,13.0,0.9001535649094398,0.0595789817862244
0.1,0.9676877893511606,0.021056609041008124,0.8666666666664599,0.2065591117976618,6,13.0,0.9044888354389483,0.03954598207110732
0.2,0.9670130983225803,0.02008312145746785,0.8666666666664599,0.2065591117976618,6,13.0,0.9056844441556849,0.03906688504349372
0.3,0.9670130983225803,0.02008312145746785,0.8666666666664599,0.2065591117976618,6,13.0,0.9056844441556849,0.03906688504349372
