seed,split_id,eps,model,val_mae
0,0,0.2,GBM_grid_1_AutoML_4_20260420_192958_model_3,1.4354099559787876
0,0,0.2,XGBoost_grid_1_AutoML_4_20260420_192958_model_6,1.4450483577529138
0,0,0.2,GBM_3_AutoML_4_20260420_192958,1.4451757895988624
0,0,0.2,XRT_1_AutoML_4_20260420_192958,1.4520058812838388
0,0,0.2,GBM_2_AutoML_4_20260420_192958,1.4534049863406824
0,0,0.2,GBM_4_AutoML_4_20260420_192958,1.4680651099190305
0,0,0.2,DRF_1_AutoML_4_20260420_192958,1.471630206280368
0,0,0.2,GBM_5_AutoML_4_20260420_192958,1.4739866395581023
0,0,0.2,XGBoost_grid_1_AutoML_4_20260420_192958_model_5,1.4819010237238088
0,0,0.2,XGBoost_3_AutoML_4_20260420_192958,1.4890220048252278
0,0,0.2,XGBoost_grid_1_AutoML_4_20260420_192958_model_3,1.5276958412028856
0,0,0.2,GLM_1_AutoML_4_20260420_192958,1.563572666947957
0,0,0.2,XGBoost_grid_1_AutoML_4_20260420_192958_model_2,1.5832652709454869
0,0,0.2,XGBoost_2_AutoML_4_20260420_192958,1.6259135598446015
0,0,0.2,XGBoost_grid_1_AutoML_4_20260420_192958_model_1,1.6354464259086416
0,0,0.2,GBM_grid_1_AutoML_4_20260420_192958_model_1,1.6503731879675778
0,0,0.2,XGBoost_1_AutoML_4_20260420_192958,1.6898273671460315
0,0,0.3,GBM_grid_1_AutoML_4_20260420_192958_model_2,1.414851675438935
0,0,0.3,GBM_1_AutoML_4_20260420_192958,1.4148619492032841
0,0,0.3,GBM_grid_1_AutoML_4_20260420_192958_model_3,1.4354099559787876
0,0,0.3,XGBoost_grid_1_AutoML_4_20260420_192958_model_6,1.4450483577529138
0,0,0.3,GBM_3_AutoML_4_20260420_192958,1.4451757895988624
0,0,0.3,XRT_1_AutoML_4_20260420_192958,1.4520058812838388
0,0,0.3,GBM_2_AutoML_4_20260420_192958,1.4534049863406824
0,0,0.3,GBM_4_AutoML_4_20260420_192958,1.4680651099190305
0,0,0.3,DRF_1_AutoML_4_20260420_192958,1.471630206280368
0,0,0.3,GBM_5_AutoML_4_20260420_192958,1.4739866395581023
0,0,0.3,XGBoost_grid_1_AutoML_4_20260420_192958_model_5,1.4819010237238088
0,0,0.3,XGBoost_3_AutoML_4_20260420_192958,1.4890220048252278
0,0,0.3,XGBoost_grid_1_AutoML_4_20260420_192958_model_3,1.5276958412028856
0,0,0.3,GLM_1_AutoML_4_20260420_192958,1.563572666947957
0,0,0.3,XGBoost_grid_1_AutoML_4_20260420_192958_model_2,1.5832652709454869
0,0,0.3,XGBoost_2_AutoML_4_20260420_192958,1.6259135598446015
0,0,0.3,XGBoost_grid_1_AutoML_4_20260420_192958_model_1,1.6354464259086416
0,0,0.3,GBM_grid_1_AutoML_4_20260420_192958_model_1,1.6503731879675778
0,0,0.3,XGBoost_1_AutoML_4_20260420_192958,1.6898273671460315
0,0,0.3,XGBoost_grid_1_AutoML_4_20260420_192958_model_4,1.7671765077643935
0,1,0.02,GBM_1_AutoML_7_20260420_193538,1.2141062377669234
0,1,0.02,GBM_grid_1_AutoML_7_20260420_193538_model_2,1.2323521761737988
0,1,0.05,GBM_1_AutoML_7_20260420_193538,1.2141062377669234
0,1,0.05,GBM_grid_1_AutoML_7_20260420_193538_model_2,1.2323521761737988
0,1,0.05,GBM_grid_1_AutoML_7_20260420_193538_model_3,1.239764328027971
0,1,0.05,GBM_3_AutoML_7_20260420_193538,1.2459409816304516
0,1,0.05,GBM_2_AutoML_7_20260420_193538,1.2487029226745128
0,1,0.05,XGBoost_grid_1_AutoML_7_20260420_193538_model_6,1.2631956049279447
0,1,0.05,XRT_1_AutoML_7_20260420_193538,1.2663078284599834
0,1,0.1,GBM_1_AutoML_7_20260420_193538,1.2141062377669234
0,1,0.1,GBM_grid_1_AutoML_7_20260420_193538_model_2,1.2323521761737988
0,1,0.1,GBM_grid_1_AutoML_7_20260420_193538_model_3,1.239764328027971
0,1,0.1,GBM_3_AutoML_7_20260420_193538,1.2459409816304516
0,1,0.1,GBM_2_AutoML_7_20260420_193538,1.2487029226745128
0,1,0.1,XGBoost_grid_1_AutoML_7_20260420_193538_model_6,1.2631956049279447
0,1,0.1,XRT_1_AutoML_7_20260420_193538,1.2663078284599834
0,1,0.1,GBM_4_AutoML_7_20260420_193538,1.2828841518721887
0,1,0.1,XGBoost_grid_1_AutoML_7_20260420_193538_model_5,1.2881838227439735
0,1,0.1,GBM_5_AutoML_7_20260420_193538,1.2936416534981698
0,1,0.1,DRF_1_AutoML_7_20260420_193538,1.2983232003577123
0,1,0.1,GBM_grid_1_AutoML_7_20260420_193538_model_1,1.3010972933086198
0,1,0.1,XGBoost_3_AutoML_7_20260420_193538,1.3195400702454256
0,1,0.2,GBM_1_AutoML_7_20260420_193538,1.2141062377669234
0,1,0.2,GBM_grid_1_AutoML_7_20260420_193538_model_2,1.2323521761737988
0,1,0.2,GBM_grid_1_AutoML_7_20260420_193538_model_3,1.239764328027971
0,1,0.2,GBM_3_AutoML_7_20260420_193538,1.2459409816304516
0,1,0.2,GBM_2_AutoML_7_20260420_193538,1.2487029226745128
0,1,0.2,XGBoost_grid_1_AutoML_7_20260420_193538_model_6,1.2631956049279447
0,1,0.2,XRT_1_AutoML_7_20260420_193538,1.2663078284599834
0,1,0.2,GBM_4_AutoML_7_20260420_193538,1.2828841518721887
0,1,0.2,XGBoost_grid_1_AutoML_7_20260420_193538_model_5,1.2881838227439735
0,1,0.2,GBM_5_AutoML_7_20260420_193538,1.2936416534981698
0,1,0.2,DRF_1_AutoML_7_20260420_193538,1.2983232003577123
0,1,0.2,GBM_grid_1_AutoML_7_20260420_193538_model_1,1.3010972933086198
0,1,0.2,XGBoost_3_AutoML_7_20260420_193538,1.3195400702454256
0,1,0.2,XGBoost_grid_1_AutoML_7_20260420_193538_model_2,1.362163642541189
0,1,0.2,XGBoost_grid_1_AutoML_7_20260420_193538_model_3,1.3762047613466506
0,1,0.2,GLM_1_AutoML_7_20260420_193538,1.3803547965069194
0,1,0.2,XGBoost_grid_1_AutoML_7_20260420_193538_model_1,1.4039921054544466
0,1,0.3,GBM_1_AutoML_7_20260420_193538,1.2141062377669234
0,1,0.3,GBM_grid_1_AutoML_7_20260420_193538_model_2,1.2323521761737988
0,1,0.3,GBM_grid_1_AutoML_7_20260420_193538_model_3,1.239764328027971
0,1,0.3,GBM_3_AutoML_7_20260420_193538,1.2459409816304516
0,1,0.3,GBM_2_AutoML_7_20260420_193538,1.2487029226745128
0,1,0.3,XGBoost_grid_1_AutoML_7_20260420_193538_model_6,1.2631956049279447
0,1,0.3,XRT_1_AutoML_7_20260420_193538,1.2663078284599834
0,1,0.3,GBM_4_AutoML_7_20260420_193538,1.2828841518721887
0,1,0.3,XGBoost_grid_1_AutoML_7_20260420_193538_model_5,1.2881838227439735
0,1,0.3,GBM_5_AutoML_7_20260420_193538,1.2936416534981698
0,1,0.3,DRF_1_AutoML_7_20260420_193538,1.2983232003577123
0,1,0.3,GBM_grid_1_AutoML_7_20260420_193538_model_1,1.3010972933086198
0,1,0.3,XGBoost_3_AutoML_7_20260420_193538,1.3195400702454256
0,1,0.3,XGBoost_grid_1_AutoML_7_20260420_193538_model_2,1.362163642541189
0,1,0.3,XGBoost_grid_1_AutoML_7_20260420_193538_model_3,1.3762047613466506
0,1,0.3,GLM_1_AutoML_7_20260420_193538,1.3803547965069194
0,1,0.3,XGBoost_grid_1_AutoML_7_20260420_193538_model_1,1.4039921054544466
0,1,0.3,XGBoost_grid_1_AutoML_7_20260420_193538_model_4,1.464289143872514
0,1,0.3,XGBoost_1_AutoML_7_20260420_193538,1.4760207974822506
0,1,0.3,XGBoost_2_AutoML_7_20260420_193538,1.5359602311649247
0,2,0.02,GBM_grid_1_AutoML_10_20260420_194217_model_2,1.2278754815569404
0,2,0.02,GBM_3_AutoML_10_20260420_194217,1.243522212593568
0,2,0.05,GBM_grid_1_AutoML_10_20260420_194217_model_2,1.2278754815569404
0,2,0.05,GBM_3_AutoML_10_20260420_194217,1.243522212593568
0,2,0.05,GBM_1_AutoML_10_20260420_194217,1.2535204966970355
0,2,0.05,GBM_2_AutoML_10_20260420_194217,1.2775197083855727
0,2,0.05,GBM_grid_1_AutoML_10_20260420_194217_model_3,1.2892654893493163
0,2,0.1,GBM_grid_1_AutoML_10_20260420_194217_model_2,1.2278754815569404
0,2,0.1,GBM_3_AutoML_10_20260420_194217,1.243522212593568
0,2,0.1,GBM_1_AutoML_10_20260420_194217,1.2535204966970355
0,2,0.1,GBM_2_AutoML_10_20260420_194217,1.2775197083855727
0,2,0.1,GBM_grid_1_AutoML_10_20260420_194217_model_3,1.2892654893493163
0,2,0.1,DRF_1_AutoML_10_20260420_194217,1.2939330366466228
0,2,0.1,XGBoost_grid_1_AutoML_10_20260420_194217_model_6,1.3020204703443745
0,2,0.1,XRT_1_AutoML_10_20260420_194217,1.3068621430485292
0,2,0.1,GBM_4_AutoML_10_20260420_194217,1.3163091692739424
0,2,0.1,GBM_grid_1_AutoML_10_20260420_194217_model_1,1.3201856503822378
0,2,0.2,GBM_grid_1_AutoML_10_20260420_194217_model_2,1.2278754815569404
0,2,0.2,GBM_3_AutoML_10_20260420_194217,1.243522212593568
0,2,0.2,GBM_1_AutoML_10_20260420_194217,1.2535204966970355
0,2,0.2,GBM_2_AutoML_10_20260420_194217,1.2775197083855727
0,2,0.2,GBM_grid_1_AutoML_10_20260420_194217_model_3,1.2892654893493163
0,2,0.2,DRF_1_AutoML_10_20260420_194217,1.2939330366466228
0,2,0.2,XGBoost_grid_1_AutoML_10_20260420_194217_model_6,1.3020204703443745
0,2,0.2,XRT_1_AutoML_10_20260420_194217,1.3068621430485292
0,2,0.2,GBM_4_AutoML_10_20260420_194217,1.3163091692739424
0,2,0.2,GBM_grid_1_AutoML_10_20260420_194217_model_1,1.3201856503822378
0,2,0.2,XGBoost_grid_1_AutoML_10_20260420_194217_model_2,1.365588148274196
0,2,0.2,XGBoost_grid_1_AutoML_10_20260420_194217_model_1,1.374774053786791
0,2,0.2,GBM_5_AutoML_10_20260420_194217,1.3755838334860353
0,2,0.2,GLM_1_AutoML_10_20260420_194217,1.3960063889634462
0,2,0.2,XGBoost_grid_1_AutoML_10_20260420_194217_model_3,1.4043843745105202
0,2,0.2,XGBoost_3_AutoML_10_20260420_194217,1.4669631553651168
0,2,0.3,GBM_grid_1_AutoML_10_20260420_194217_model_2,1.2278754815569404
0,2,0.3,GBM_3_AutoML_10_20260420_194217,1.243522212593568
0,2,0.3,GBM_1_AutoML_10_20260420_194217,1.2535204966970355
0,2,0.3,GBM_2_AutoML_10_20260420_194217,1.2775197083855727
0,2,0.3,GBM_grid_1_AutoML_10_20260420_194217_model_3,1.2892654893493163
0,2,0.3,DRF_1_AutoML_10_20260420_194217,1.2939330366466228
0,2,0.3,XGBoost_grid_1_AutoML_10_20260420_194217_model_6,1.3020204703443745
0,2,0.3,XRT_1_AutoML_10_20260420_194217,1.3068621430485292
0,2,0.3,GBM_4_AutoML_10_20260420_194217,1.3163091692739424
0,2,0.3,GBM_grid_1_AutoML_10_20260420_194217_model_1,1.3201856503822378
0,2,0.3,XGBoost_grid_1_AutoML_10_20260420_194217_model_2,1.365588148274196
0,2,0.3,XGBoost_grid_1_AutoML_10_20260420_194217_model_1,1.374774053786791
0,2,0.3,GBM_5_AutoML_10_20260420_194217,1.3755838334860353
0,2,0.3,GLM_1_AutoML_10_20260420_194217,1.3960063889634462
0,2,0.3,XGBoost_grid_1_AutoML_10_20260420_194217_model_3,1.4043843745105202
0,2,0.3,XGBoost_3_AutoML_10_20260420_194217,1.4669631553651168
0,2,0.3,XGBoost_grid_1_AutoML_10_20260420_194217_model_5,1.4902206876969777
0,2,0.3,XGBoost_2_AutoML_10_20260420_194217,1.5569997061161174
0,2,0.3,XGBoost_1_AutoML_10_20260420_194217,1.5633954311295917
1,0,0.02,GBM_grid_1_AutoML_13_20260420_194809_model_3,1.3980994807949663
1,0,0.02,GBM_grid_1_AutoML_13_20260420_194809_model_2,1.4200386050230074
1,0,0.02,GBM_1_AutoML_13_20260420_194809,1.423640274539858
1,0,0.05,GBM_grid_1_AutoML_13_20260420_194809_model_3,1.3980994807949663
1,0,0.05,GBM_grid_1_AutoML_13_20260420_194809_model_2,1.4200386050230074
1,0,0.05,GBM_1_AutoML_13_20260420_194809,1.423640274539858
1,0,0.05,GBM_2_AutoML_13_20260420_194809,1.4389393195387314
1,0,0.05,GBM_3_AutoML_13_20260420_194809,1.4453842159892722
1,0,0.05,GBM_5_AutoML_13_20260420_194809,1.4454112266004635
1,0,0.05,XRT_1_AutoML_13_20260420_194809,1.4588235333091333
1,0,0.1,GBM_grid_1_AutoML_13_20260420_194809_model_3,1.3980994807949663
1,0,0.1,GBM_grid_1_AutoML_13_20260420_194809_model_2,1.4200386050230074
1,0,0.1,GBM_1_AutoML_13_20260420_194809,1.423640274539858
1,0,0.1,GBM_2_AutoML_13_20260420_194809,1.4389393195387314
1,0,0.1,GBM_3_AutoML_13_20260420_194809,1.4453842159892722
1,0,0.1,GBM_5_AutoML_13_20260420_194809,1.4454112266004635
1,0,0.1,XRT_1_AutoML_13_20260420_194809,1.4588235333091333
1,0,0.1,DRF_1_AutoML_13_20260420_194809,1.4733230441163134
1,0,0.1,GBM_4_AutoML_13_20260420_194809,1.4778149015218174
1,0,0.1,XGBoost_grid_1_AutoML_13_20260420_194809_model_3,1.523123161691602
1,0,0.1,XGBoost_3_AutoML_13_20260420_194809,1.5270453954303111
1,0,0.2,GBM_grid_1_AutoML_13_20260420_194809_model_3,1.3980994807949663
1,0,0.2,GBM_grid_1_AutoML_13_20260420_194809_model_2,1.4200386050230074
1,0,0.2,GBM_1_AutoML_13_20260420_194809,1.423640274539858
1,0,0.2,GBM_2_AutoML_13_20260420_194809,1.4389393195387314
1,0,0.2,GBM_3_AutoML_13_20260420_194809,1.4453842159892722
1,0,0.2,GBM_5_AutoML_13_20260420_194809,1.4454112266004635
1,0,0.2,XRT_1_AutoML_13_20260420_194809,1.4588235333091333
1,0,0.2,DRF_1_AutoML_13_20260420_194809,1.4733230441163134
1,0,0.2,GBM_4_AutoML_13_20260420_194809,1.4778149015218174
1,0,0.2,XGBoost_grid_1_AutoML_13_20260420_194809_model_3,1.523123161691602
1,0,0.2,XGBoost_3_AutoML_13_20260420_194809,1.5270453954303111
1,0,0.2,GLM_1_AutoML_13_20260420_194809,1.563572666947957
1,0,0.2,XGBoost_grid_1_AutoML_13_20260420_194809_model_5,1.578967269085811
1,0,0.2,GBM_grid_1_AutoML_13_20260420_194809_model_1,1.5837465004547124
1,0,0.2,XGBoost_grid_1_AutoML_13_20260420_194809_model_4,1.6158479275021471
1,0,0.2,XGBoost_grid_1_AutoML_13_20260420_194809_model_6,1.6179777106009958
1,0,0.2,XGBoost_grid_1_AutoML_13_20260420_194809_model_2,1.6224166577527719
1,0,0.2,XGBoost_2_AutoML_13_20260420_194809,1.6252426632133683
1,0,0.2,XGBoost_1_AutoML_13_20260420_194809,1.6677703262066121
1,0,0.3,GBM_grid_1_AutoML_13_20260420_194809_model_3,1.3980994807949663
1,0,0.3,GBM_grid_1_AutoML_13_20260420_194809_model_2,1.4200386050230074
1,0,0.3,GBM_1_AutoML_13_20260420_194809,1.423640274539858
1,0,0.3,GBM_2_AutoML_13_20260420_194809,1.4389393195387314
1,0,0.3,GBM_3_AutoML_13_20260420_194809,1.4453842159892722
1,0,0.3,GBM_5_AutoML_13_20260420_194809,1.4454112266004635
1,0,0.3,XRT_1_AutoML_13_20260420_194809,1.4588235333091333
1,0,0.3,DRF_1_AutoML_13_20260420_194809,1.4733230441163134
1,0,0.3,GBM_4_AutoML_13_20260420_194809,1.4778149015218174
1,0,0.3,XGBoost_grid_1_AutoML_13_20260420_194809_model_3,1.523123161691602
1,0,0.3,XGBoost_3_AutoML_13_20260420_194809,1.5270453954303111
1,0,0.3,GLM_1_AutoML_13_20260420_194809,1.563572666947957
1,0,0.3,XGBoost_grid_1_AutoML_13_20260420_194809_model_5,1.578967269085811
1,0,0.3,GBM_grid_1_AutoML_13_20260420_194809_model_1,1.5837465004547124
1,0,0.3,XGBoost_grid_1_AutoML_13_20260420_194809_model_4,1.6158479275021471
1,0,0.3,XGBoost_grid_1_AutoML_13_20260420_194809_model_6,1.6179777106009958
1,0,0.3,XGBoost_grid_1_AutoML_13_20260420_194809_model_2,1.6224166577527719
1,0,0.3,XGBoost_2_AutoML_13_20260420_194809,1.6252426632133683
1,0,0.3,XGBoost_1_AutoML_13_20260420_194809,1.6677703262066121
1,0,0.3,XGBoost_grid_1_AutoML_13_20260420_194809_model_1,1.7294891007633157
1,1,0.02,GBM_1_AutoML_15_20260420_195413,1.2249135427087166
1,1,0.02,GBM_2_AutoML_15_20260420_195413,1.2460104275445856
1,1,0.05,GBM_1_AutoML_15_20260420_195413,1.2249135427087166
1,1,0.05,GBM_2_AutoML_15_20260420_195413,1.2460104275445856
1,1,0.05,GBM_grid_1_AutoML_15_20260420_195413_model_2,1.255566291318456
1,1,0.05,GBM_grid_1_AutoML_15_20260420_195413_model_3,1.2567413246879058
1,1,0.05,DRF_1_AutoML_15_20260420_195413,1.2691711156164684
1,1,0.05,GBM_4_AutoML_15_20260420_195413,1.2785962237173496
1,1,0.05,GBM_3_AutoML_15_20260420_195413,1.280438141685247
1,1,0.05,GBM_5_AutoML_15_20260420_195413,1.2827409166820878
1,1,0.1,GBM_1_AutoML_15_20260420_195413,1.2249135427087166
1,1,0.1,GBM_2_AutoML_15_20260420_195413,1.2460104275445856
1,1,0.1,GBM_grid_1_AutoML_15_20260420_195413_model_2,1.255566291318456
1,1,0.1,GBM_grid_1_AutoML_15_20260420_195413_model_3,1.2567413246879058
1,1,0.1,DRF_1_AutoML_15_20260420_195413,1.2691711156164684
1,1,0.1,GBM_4_AutoML_15_20260420_195413,1.2785962237173496
1,1,0.1,GBM_3_AutoML_15_20260420_195413,1.280438141685247
1,1,0.1,GBM_5_AutoML_15_20260420_195413,1.2827409166820878
1,1,0.1,XRT_1_AutoML_15_20260420_195413,1.2927431951157426
1,1,0.2,GBM_1_AutoML_15_20260420_195413,1.2249135427087166
1,1,0.2,GBM_2_AutoML_15_20260420_195413,1.2460104275445856
1,1,0.2,GBM_grid_1_AutoML_15_20260420_195413_model_2,1.255566291318456
1,1,0.2,GBM_grid_1_AutoML_15_20260420_195413_model_3,1.2567413246879058
1,1,0.2,DRF_1_AutoML_15_20260420_195413,1.2691711156164684
1,1,0.2,GBM_4_AutoML_15_20260420_195413,1.2785962237173496
1,1,0.2,GBM_3_AutoML_15_20260420_195413,1.280438141685247
1,1,0.2,GBM_5_AutoML_15_20260420_195413,1.2827409166820878
1,1,0.2,XRT_1_AutoML_15_20260420_195413,1.2927431951157426
1,1,0.2,XGBoost_grid_1_AutoML_15_20260420_195413_model_3,1.3705069057046297
1,1,0.2,XGBoost_grid_1_AutoML_15_20260420_195413_model_6,1.3730288867692522
1,1,0.2,GLM_1_AutoML_15_20260420_195413,1.3803547965069194
1,1,0.2,GBM_grid_1_AutoML_15_20260420_195413_model_1,1.38095327905993
1,1,0.2,XGBoost_grid_1_AutoML_15_20260420_195413_model_4,1.3853336868615171
1,1,0.2,XGBoost_grid_1_AutoML_15_20260420_195413_model_1,1.4085641862124954
1,1,0.2,XGBoost_1_AutoML_15_20260420_195413,1.416456414674137
1,1,0.2,XGBoost_3_AutoML_15_20260420_195413,1.4251559628078683
1,1,0.2,XGBoost_2_AutoML_15_20260420_195413,1.4436423761130457
1,1,0.3,GBM_1_AutoML_15_20260420_195413,1.2249135427087166
1,1,0.3,GBM_2_AutoML_15_20260420_195413,1.2460104275445856
1,1,0.3,GBM_grid_1_AutoML_15_20260420_195413_model_2,1.255566291318456
1,1,0.3,GBM_grid_1_AutoML_15_20260420_195413_model_3,1.2567413246879058
1,1,0.3,DRF_1_AutoML_15_20260420_195413,1.2691711156164684
1,1,0.3,GBM_4_AutoML_15_20260420_195413,1.2785962237173496
1,1,0.3,GBM_3_AutoML_15_20260420_195413,1.280438141685247
1,1,0.3,GBM_5_AutoML_15_20260420_195413,1.2827409166820878
1,1,0.3,XRT_1_AutoML_15_20260420_195413,1.2927431951157426
1,1,0.3,XGBoost_grid_1_AutoML_15_20260420_195413_model_3,1.3705069057046297
1,1,0.3,XGBoost_grid_1_AutoML_15_20260420_195413_model_6,1.3730288867692522
1,1,0.3,GLM_1_AutoML_15_20260420_195413,1.3803547965069194
1,1,0.3,GBM_grid_1_AutoML_15_20260420_195413_model_1,1.38095327905993
1,1,0.3,XGBoost_grid_1_AutoML_15_20260420_195413_model_4,1.3853336868615171
1,1,0.3,XGBoost_grid_1_AutoML_15_20260420_195413_model_1,1.4085641862124954
1,1,0.3,XGBoost_1_AutoML_15_20260420_195413,1.416456414674137
1,1,0.3,XGBoost_3_AutoML_15_20260420_195413,1.4251559628078683
1,1,0.3,XGBoost_2_AutoML_15_20260420_195413,1.4436423761130457
1,1,0.3,XGBoost_grid_1_AutoML_15_20260420_195413_model_2,1.474053532840332
1,1,0.3,XGBoost_grid_1_AutoML_15_20260420_195413_model_5,1.5217460783867112
1,2,0.02,GBM_1_AutoML_2_20260420_200107,1.2224806933080892
1,2,0.05,GBM_1_AutoML_2_20260420_200107,1.2224806933080892
1,2,0.05,GBM_2_AutoML_2_20260420_200107,1.2528655286587138
1,2,0.05,GBM_grid_1_AutoML_2_20260420_200107_model_2,1.2666487214405362
1,2,0.05,GBM_4_AutoML_2_20260420_200107,1.2678436342504507
1,2,0.1,GBM_1_AutoML_2_20260420_200107,1.2224806933080892
1,2,0.1,GBM_2_AutoML_2_20260420_200107,1.2528655286587138
1,2,0.1,GBM_grid_1_AutoML_2_20260420_200107_model_2,1.2666487214405362
1,2,0.1,GBM_4_AutoML_2_20260420_200107,1.2678436342504507
1,2,0.1,DRF_1_AutoML_2_20260420_200107,1.29680814309324
1,2,0.1,GBM_3_AutoML_2_20260420_200107,1.3014594619516133
1,2,0.1,GBM_grid_1_AutoML_2_20260420_200107_model_3,1.3033464670076524
1,2,0.1,XRT_1_AutoML_2_20260420_200107,1.3162111745470106
1,2,0.1,XGBoost_3_AutoML_2_20260420_200107,1.3412372889359032
1,2,0.2,GBM_1_AutoML_2_20260420_200107,1.2224806933080892
1,2,0.2,GBM_2_AutoML_2_20260420_200107,1.2528655286587138
1,2,0.2,GBM_grid_1_AutoML_2_20260420_200107_model_2,1.2666487214405362
1,2,0.2,GBM_4_AutoML_2_20260420_200107,1.2678436342504507
1,2,0.2,DRF_1_AutoML_2_20260420_200107,1.29680814309324
1,2,0.2,GBM_3_AutoML_2_20260420_200107,1.3014594619516133
1,2,0.2,GBM_grid_1_AutoML_2_20260420_200107_model_3,1.3033464670076524
1,2,0.2,XRT_1_AutoML_2_20260420_200107,1.3162111745470106
1,2,0.2,XGBoost_3_AutoML_2_20260420_200107,1.3412372889359032
1,2,0.2,XGBoost_grid_1_AutoML_2_20260420_200107_model_5,1.3695973293429784
1,2,0.2,GBM_grid_1_AutoML_2_20260420_200107_model_1,1.3732973995152697
1,2,0.2,XGBoost_grid_1_AutoML_2_20260420_200107_model_4,1.3804154454260946
1,2,0.2,GBM_5_AutoML_2_20260420_200107,1.3874811217621263
1,2,0.2,XGBoost_grid_1_AutoML_2_20260420_200107_model_6,1.3906488046185537
1,2,0.2,GLM_1_AutoML_2_20260420_200107,1.3960063889634462
1,2,0.2,XGBoost_1_AutoML_2_20260420_200107,1.4310044726094846
1,2,0.2,XGBoost_grid_1_AutoML_2_20260420_200107_model_1,1.4367988320557694
1,2,0.2,XGBoost_grid_1_AutoML_2_20260420_200107_model_3,1.4531816752531685
1,2,0.3,GBM_1_AutoML_2_20260420_200107,1.2224806933080892
1,2,0.3,GBM_2_AutoML_2_20260420_200107,1.2528655286587138
1,2,0.3,GBM_grid_1_AutoML_2_20260420_200107_model_2,1.2666487214405362
1,2,0.3,GBM_4_AutoML_2_20260420_200107,1.2678436342504507
1,2,0.3,DRF_1_AutoML_2_20260420_200107,1.29680814309324
1,2,0.3,GBM_3_AutoML_2_20260420_200107,1.3014594619516133
1,2,0.3,GBM_grid_1_AutoML_2_20260420_200107_model_3,1.3033464670076524
1,2,0.3,XRT_1_AutoML_2_20260420_200107,1.3162111745470106
1,2,0.3,XGBoost_3_AutoML_2_20260420_200107,1.3412372889359032
1,2,0.3,XGBoost_grid_1_AutoML_2_20260420_200107_model_5,1.3695973293429784
1,2,0.3,GBM_grid_1_AutoML_2_20260420_200107_model_1,1.3732973995152697
1,2,0.3,XGBoost_grid_1_AutoML_2_20260420_200107_model_4,1.3804154454260946
1,2,0.3,GBM_5_AutoML_2_20260420_200107,1.3874811217621263
1,2,0.3,XGBoost_grid_1_AutoML_2_20260420_200107_model_6,1.3906488046185537
1,2,0.3,GLM_1_AutoML_2_20260420_200107,1.3960063889634462
1,2,0.3,XGBoost_1_AutoML_2_20260420_200107,1.4310044726094846
1,2,0.3,XGBoost_grid_1_AutoML_2_20260420_200107_model_1,1.4367988320557694
1,2,0.3,XGBoost_grid_1_AutoML_2_20260420_200107_model_3,1.4531816752531685
1,2,0.3,XGBoost_2_AutoML_2_20260420_200107,1.4818599350637263
1,2,0.3,XGBoost_grid_1_AutoML_2_20260420_200107_model_2,1.5583008228604232
