seed,split_id,eps,model,val_mae
1,1,0.2,WeightedEnsemble_L2,5.407284380711384
1,1,0.2,LightGBMXT_BAG_L2,5.422360684233426
1,1,0.2,LightGBM_BAG_L1,5.685935588946969
1,1,0.3,LightGBMXT_BAG_L1,5.363947523718103
1,1,0.3,WeightedEnsemble_L3,5.403180751950021
1,1,0.3,WeightedEnsemble_L2,5.407284380711384
1,1,0.3,LightGBMXT_BAG_L2,5.422360684233426
1,1,0.3,LightGBM_BAG_L1,5.685935588946969
1,2,0.02,LightGBMXT_BAG_L1,5.301740808894638
1,2,0.02,WeightedEnsemble_L3,5.309442472775533
1,2,0.02,WeightedEnsemble_L2,5.312656368591754
1,2,0.05,LightGBMXT_BAG_L1,5.301740808894638
1,2,0.05,WeightedEnsemble_L3,5.309442472775533
1,2,0.05,WeightedEnsemble_L2,5.312656368591754
1,2,0.05,LightGBMXT_BAG_L2,5.450166904123904
1,2,0.1,LightGBMXT_BAG_L1,5.301740808894638
1,2,0.1,WeightedEnsemble_L3,5.309442472775533
1,2,0.1,WeightedEnsemble_L2,5.312656368591754
1,2,0.1,LightGBMXT_BAG_L2,5.450166904123904
1,2,0.2,LightGBMXT_BAG_L1,5.301740808894638
1,2,0.2,WeightedEnsemble_L3,5.309442472775533
1,2,0.2,WeightedEnsemble_L2,5.312656368591754
1,2,0.2,LightGBMXT_BAG_L2,5.450166904123904
1,2,0.2,LightGBM_BAG_L1,6.073180581874145
1,2,0.3,LightGBMXT_BAG_L1,5.301740808894638
1,2,0.3,WeightedEnsemble_L3,5.309442472775533
1,2,0.3,WeightedEnsemble_L2,5.312656368591754
1,2,0.3,LightGBMXT_BAG_L2,5.450166904123904
1,2,0.3,LightGBM_BAG_L1,6.073180581874145
2,0,0.02,WeightedEnsemble_L3,4.338667456721876
2,0,0.02,LightGBMXT_BAG_L2,4.339670698141718
2,0,0.02,LightGBM_BAG_L1,4.359201493213084
2,0,0.02,WeightedEnsemble_L2,4.368068978352812
2,0,0.05,WeightedEnsemble_L3,4.338667456721876
2,0,0.05,LightGBMXT_BAG_L2,4.339670698141718
2,0,0.05,LightGBM_BAG_L1,4.359201493213084
2,0,0.05,WeightedEnsemble_L2,4.368068978352812
2,0,0.05,LightGBMXT_BAG_L1,4.50486245824054
2,0,0.1,WeightedEnsemble_L3,4.338667456721876
2,0,0.1,LightGBMXT_BAG_L2,4.339670698141718
2,0,0.1,LightGBM_BAG_L1,4.359201493213084
2,0,0.1,WeightedEnsemble_L2,4.368068978352812
2,0,0.1,LightGBMXT_BAG_L1,4.50486245824054
2,0,0.2,WeightedEnsemble_L3,4.338667456721876
2,0,0.2,LightGBMXT_BAG_L2,4.339670698141718
2,0,0.2,LightGBM_BAG_L1,4.359201493213084
2,0,0.2,WeightedEnsemble_L2,4.368068978352812
2,0,0.2,LightGBMXT_BAG_L1,4.50486245824054
2,0,0.3,WeightedEnsemble_L3,4.338667456721876
2,0,0.3,LightGBMXT_BAG_L2,4.339670698141718
2,0,0.3,LightGBM_BAG_L1,4.359201493213084
2,0,0.3,WeightedEnsemble_L2,4.368068978352812
2,0,0.3,LightGBMXT_BAG_L1,4.50486245824054
2,1,0.02,LightGBMXT_BAG_L1,5.364620540691086
2,1,0.02,WeightedEnsemble_L3,5.4051069154274725
2,1,0.02,WeightedEnsemble_L2,5.407575542891484
2,1,0.02,LightGBMXT_BAG_L2,5.430145258439271
2,1,0.05,LightGBMXT_BAG_L1,5.364620540691086
2,1,0.05,WeightedEnsemble_L3,5.4051069154274725
2,1,0.05,WeightedEnsemble_L2,5.407575542891484
2,1,0.05,LightGBMXT_BAG_L2,5.430145258439271
2,1,0.1,LightGBMXT_BAG_L1,5.364620540691086
2,1,0.1,WeightedEnsemble_L3,5.4051069154274725
2,1,0.1,WeightedEnsemble_L2,5.407575542891484
2,1,0.1,LightGBMXT_BAG_L2,5.430145258439271
2,1,0.1,LightGBM_BAG_L1,5.699631498531828
2,1,0.2,LightGBMXT_BAG_L1,5.364620540691086
2,1,0.2,WeightedEnsemble_L3,5.4051069154274725
2,1,0.2,WeightedEnsemble_L2,5.407575542891484
2,1,0.2,LightGBMXT_BAG_L2,5.430145258439271
2,1,0.2,LightGBM_BAG_L1,5.699631498531828
2,1,0.3,LightGBMXT_BAG_L1,5.364620540691086
2,1,0.3,WeightedEnsemble_L3,5.4051069154274725
2,1,0.3,WeightedEnsemble_L2,5.407575542891484
2,1,0.3,LightGBMXT_BAG_L2,5.430145258439271
2,1,0.3,LightGBM_BAG_L1,5.699631498531828
2,2,0.02,LightGBMXT_BAG_L1,5.309349326023336
2,2,0.02,WeightedEnsemble_L3,5.31967765937756
2,2,0.02,WeightedEnsemble_L2,5.3207732388617615
2,2,0.05,LightGBMXT_BAG_L1,5.309349326023336
2,2,0.05,WeightedEnsemble_L3,5.31967765937756
2,2,0.05,WeightedEnsemble_L2,5.3207732388617615
2,2,0.05,LightGBMXT_BAG_L2,5.44641300464905
2,2,0.1,LightGBMXT_BAG_L1,5.309349326023336
2,2,0.1,WeightedEnsemble_L3,5.31967765937756
2,2,0.1,WeightedEnsemble_L2,5.3207732388617615
2,2,0.1,LightGBMXT_BAG_L2,5.44641300464905
2,2,0.2,LightGBMXT_BAG_L1,5.309349326023336
2,2,0.2,WeightedEnsemble_L3,5.31967765937756
2,2,0.2,WeightedEnsemble_L2,5.3207732388617615
2,2,0.2,LightGBMXT_BAG_L2,5.44641300464905
2,2,0.2,LightGBM_BAG_L1,6.000110815234533
2,2,0.3,LightGBMXT_BAG_L1,5.309349326023336
2,2,0.3,WeightedEnsemble_L3,5.31967765937756
2,2,0.3,WeightedEnsemble_L2,5.3207732388617615
2,2,0.3,LightGBMXT_BAG_L2,5.44641300464905
2,2,0.3,LightGBM_BAG_L1,6.000110815234533
